,hotel_name,name,overall_rating,overall_review,location_and_surrounding_review,location_and_surrounding_rating,room_review,room_rating,service_review,service_rating,gastronomy_review,gastronomy_rating,sports_and_entertainment_review,sports_and_entertainment_rating,hotel_review,hotel_rating,traveled_as,children,duration,reason_for_travel,age_group,reviews_written
48,Hotel Roomers,Alex,6.0,"Gleich beim Einchecken wurden wir mit einem kleinen Geschenk begrüßt. Beim Zimmer ist mir sofort die edle Einrichtung aufgefallen. Es ist sehr geräumig und sauber. Durch die riesige Fenster Front, ist das Zimmer sehr hell und Lichtdurchflutet.
Zum Entspannen gab es im obersten Stockwerk einen sehr schönen Wellnessbereich mit Sauna, Dampfbad, Whirlpool und einem Fitnessstudio mit Blick auf die Frankfurter Skyline.

Das Frühstücksbuffet war mega lecker, die Auswahl riesig und qualitativ sehr hochwertig. Das Personal ist sehr aufmerksam und hat sich sehr gut um uns gekümmert. Auch die Damen und Herren an der Rezeption waren überaus nett.

Die hoteleigene Roomers Bar ist ebenfalls sehr edel und bietet leckere Drinks. Das Publikum ist gehoben und angenehm.

Insgesamt bietet das Hotel ein tolles Rundum Paket und ist deshalb definitiv empfehlenswert!

Vielen Dank an das gesamte Team für diesen tollen Aufenthalt, ich komme gerne wieder!",Top Lage! Wenige Meter bis zum Hauptbahnhof.,6.0,"Top modern, schön designed und sauber!",6.0,Sehr zuvorkommende und hilfsbereite Mitarbeiter!,6.0,Super leckeres und frisches Frühstück!,6.0,"Der Wellness- und Fitnessbereich ist hochmodern und sauber! Dampfbad, Sauna, Whirlpool, Kristallbadewannen, bequeme Liegen zum Entspannen. TOP!",6.0,,,Freunde,Keine Kinder,1-3 Tage im Juli 2017,Sonstige,19-25,2
49,Hotel Roomers,Joe,5.0,Netter Emfang. Schönes Zimmer. Zentrale Lage. Mobiliar ein bisschen abgewohnt im Standardzimmer. Zimmer relativ klein für 2 Personen.,,,,,,,,,,,,5.0,Alleinreisend,Keine Kinder,1-3 Tage im Juli 2017,Arbeit,19-25,30
50,Hotel Roomers,Mimi,6.0,"Schönes Designhotel in der Nähe des Bahnhofsviertels in Frankfurt.
Sehr guter Service. Deutsch u. Englischsprachig.",,,,,Erstklassig.,6.0,,,,,,,Paar,Keine Kinder,1-3 Tage im Juni 2017,Wandern und Wellness,19-25,6
51,Hotel Roomers,Lennart,6.0,Top Hotel in guter Lage mit tollem Ausblick auf die Skyline von Frankfurt. Besonders der Wellness Bereich hat uns sehr überzeugt. Einzig die Einrichtung der Toilette ist etwas gewöhnungsbedürftig (verglast). Man sollte sich also gut kennen.,,,,,,,,,,,,6.0,Paar,Keine Kinder,1-3 Tage im Mai 2017,Stadt,19-25,9
52,Hotel Roomers,Michael,5.0,Das Hotel hat ein fantastisches Design und die Räumlichkeiten sind sehr stilvoll eingerichtet. Das Bett ist komfortabel und das Zimmer suaber.,"Sehr zentral gelegen, ist das Hotel ein perfektes Ausgangspunkt für Shopping oder Sightseeing in Frankfurt.",6.0,,,,,,,,,,,Freunde,Keine Kinder,1-3 Tage im Mai 2017,Sonstige,26-30,4
53,Hotel Roomers,Anzo,4.0,"Wer es dunkel und stylisch mag... das Konzept wurde tatsächlich durchgehend umgesetzt - mir war es einfach zu schlecht ausgeleuchtet. Das Lichtkonzept ist, meiner Meinung nach, nicht gut umgesetzt. Die Hotelgäste und Angestellten wirken, durch das grelle ""Punktlicht"", ungesund und im Licht ""schwirren"" die Staubpartikel - ich habe mich insgesamt unwohl gefühlt.","Es hat gedauert, bis ich in der ""Dunkelkammer"" den Lichtschlater gefunden habe ... (und ich bin wirklich häufig in Hotels untergebracht - sowohl privat, als auch dienstlich)",5.0,"vermutlich kann selbst das Reinigungs-Personal die Zimmer nicht wirklich gut wahrnehmen - bedingt durch die schlechte Ausleuchtung. In meinem Zimmer lagen auf dem dunkelbraunen Boden, direkt neben dem Bett, ein Paar Socken von meinem Vormieter... Insgesamt machte das Zimmer einen staubigen Eindruck.",4.0,,,,,,,,,Alleinreisend,Keine Kinder,1-3 Tage im April 2017,Arbeit,36-40,5
54,Hotel Roomers,Christophe,6.0,Design Hotel zwischen Hauptbahnhof und Main. Der Service ist hervorragend und die Zimmer sind modern und gepflegt ausgestattet. Die Bar ist immer gut besucht.,Top Lage. Nah zu allen wichtigen Orten Frankfurts und man kommt von hier schnell zu Hbf oder Flughafen. Trotz der zentralen Lage ist es ruhig und das Viertel ist vom Publikum nicht mehr das klassische Bahnhofsviertelpublikum. Ein Spaziergang am Main ist auch jederzeit durch die Nähe von knapp 100 m jederzeit möglich.,6.0,Saubere Zimmer und sehr ruhig. Zimmer sind vom Stil dunkel und modern eingerichtet. Dusche etc. sind top und alles ist sehr sauber.,6.0,"Eine der besten Services, die ich in Hotels erlebt habe. Personal, dass beim Check In oder Check Out mitdenkt und schnell aber trotzdem sehr souverän alle Prozesse abwickelt. Sonderwünsche sind ebenfalls nie ein Problem.",6.0,Gerade die Bar ist hervorragend und hat tolle Drinks und nettes Publikum. Hier ist immer was los.,6.0,"Hervorragendes SPA Angebot in der oberen Etage mit einem tollen Design, super Ausblick. Pflicht bei einem Besuch des Hotels.",6.0,,,Alleinreisend,Keine Kinder,3-5 Tage im April 2017,Arbeit,31-35,73
55,Hotel Roomers,Phil,6.0,"Top Hotel, großartiger Service, schöne Zimmer, mega Spa-Bereich mit sensationellem Ausblick, gute Küche und ein großartiges Frühstück. Rundum gut.","Top Zimmer, mega Design!",4.0,"Guter Service, freundliches Personal!",6.0,Großartige Küche!,6.0,,,,,,,Alleinreisend,Keine Kinder,1-3 Tage im März 2017,Arbeit,26-30,95
56,Hotel Roomers,Marius,6.0,Super schickes Design-Hotel direkt am Hauptbahnhof. Highlight ist die Inneneinrichtung des Hotels - modern und dunkel!,Das Hotel ist 5 Minuten Fußweg vom HBF. In die Innenstadt braucht man auch nur wenige Minuten. Alles zu Fuß erreichbar.,5.0,"Die Zimmer sind zwar sehr dunkel eingerichtet, Punkten aber vor Allem durch ihre Designer-Ausstattung. Etwas ganz Besonderes.",6.0,"Super Service, so wie man es von einem solchen Hotel erwartet.",6.0,"Das Roomers-Restaurant ist in Frankfurt für sein gutes Essen bekannt. Zwar sehr teuer, aber es lohnt sich! Wer danach noch einen Drink braucht, ist in der Bar bestens aufgehoben.",6.0,Super schöner Spa Bereich! Mein Highlight war die modern abgerundete Sauna!,5.0,,,Paar,Keine Kinder,1-3 Tage im März 2017,Stadt,14-18,4
57,Hotel Roomers,Sebastian,4.0,"Das Hotel ist im Nachtclubstil gehalten, recht dunkel und szenisch beleuchtet, etwas gewöhnungsbedürftig, aber hat was. Gehobene Ausstattung, große schöne Zimmer. Lage könnte etwas besser sein.","An der Gutleutstr. nicht weit vom Bahnhof, ist fußläufig etwas weit ins Finanzzentrum und nicht die schönste Gegend. u-Bahn/s-Bahn nicht weit, aber auch nicht direkt vor der Tür.",3.0,"Zimmer sind vielleicht nicht ganz optimal für einen Arbeitsaufenthalt (eher zu anderen Zwecken geeignet...), aber top ausgestattet, schöne Möbel, bequemes Bett und sauberes, großes Bad.",5.0,"Guter Service, freundlich und hilfsbereit.",4.0,"Gutes Restaurant und Frühstück, auch viele Optionen in der Umgebung.",5.0,,,,,Alleinreisend,Keine Kinder,1-3 Tage im Februar 2017,Arbeit,36-40,24
58,Hotel Roomers,Isabelle,5.0,"Das Boutique Hotel ist etwas besonders. Mit Badewanne im zimmer zum Beispiel. Nur etwas dunkel sind die Zimmer, aber das gehört ja auch irgendwie zum Konzept.",,6.0,,5.0,,5.0,,6.0,,4.0,,5.0,Alleinreisend,Keine Kinder,1-3 Tage im Januar 2017,Arbeit,31-35,9
59,Hotel Roomers,Ioannis,6.0,"Sehr cooles Styling , absolute top Adresse in Frankfurt. Auch das Frühstück sucht seinesgleichen . Das Spa auf der dachterasse ist ebenfalls genial und genau richtig für eine kurze Auszeit vom Großstadt djungel",,6.0,,6.0,,6.0,,6.0,,6.0,,6.0,Paar,Keine Kinder,1-3 Tage im Januar 2017,Stadt,41-45,3
60,Hotel Roomers,Dieter,5.0,"Wir machen gerne am Wochenende Städtetrips und steigen am liebsten in Designhotels ab, was uns einen gewissen Vergleich ermöglicht. Das Roomers hat ein paar außergewöhnliche Dinge, wie die Wellnessperlen im Spa als Entspannungsliege und andere nette Sachen zu bieten. Der Empfang war nett und das Zimmer schön. Allerdings empfanden wir beide das Zimmer und eigentlich das gesamte Hotel (Flure, Frühstücksraum, ...) als deutlich zu dunkel. Ist wohl Absicht, aber funktioniert aus meiner Sicht nicht sehr gut. Sehr gut dagegen ist die Lage direkt am Hauptbahnhof und in Fußweite zum Römer, wenn man einen Spaziergang am Main genießen möchte.",,,,,,,,,,,,5.0,Paar,Keine Kinder,1-3 Tage im Januar 2017,Stadt,41-45,11
61,Hotel Roomers,Philipp,6.0,"Tolles Design-Hotel in der Nähe des Hauptbahnhofs. Service, WLAN, Hotelbar, Zimmerausstattung und Frühstück einwandfrei.",,,,,,,,,,,,6.0,Freunde,Keine Kinder,1-3 Tage im Januar 2017,Arbeit,31-35,158
62,Hotel Roomers,Marc,6.0,"Tolles Design-Hotel direkt am Hauptbahnhof von Frankfurt, super Küche im Restaurant und geile Raucherbar mit Megastimmung, allerdings darf man sich nicht an Prostituierten stören.",Sehr Zentral direkt am Hauptbahnhof,6.0,"Schwarz designig mit Charme, allerdings nicht die Größten.",5.0,"Sehr zuvorkommend nett an der Rezeption und im Restaurant, in der Bar eher kühl bis gereizt.",4.0,"Sehr gut, allerdings in gerade günstig",5.0,"Fitness, Wellness etc.",6.0,,,Alleinreisend,Keine Kinder,1-3 Tage im Januar 2017,Arbeit,36-40,17
63,Hotel Roomers,Rafael,5.0,"Sehr stylisches Hotel mit einer tollen Bar mit sensationellen Cocktails. Die Zimmer sind in schwarz gehalten, sehr modern, tolles Design",,4.0,,5.0,,5.0,,4.0,,5.0,,5.0,Paar,Keine Kinder,1-3 Tage im Dezember 2016,Stadt,26-30,10
64,Hotel Roomers,Kirsten,6.0,"Das Hotel liegt sehr zentral, aber trotzdem ist es ruhig im Zimmer. Ich wurde sehr herzlich empfangen. Mein Auto wurde sofort in die Garage gefahren, und die Koffer waren vor mir auf dem Zimmer.
Sehr aufmerksames, hilfsbereites und nettes Personal. Die Zimmer sind ziemlich stylisch, was nicht immer so ganz zweckmäßig war. Habe super geschlafen. Tolle Bar! Ich komme gern wieder!",Durch die zentrale Lage konnte man alles gut zu Fuß erreichen.,6.0,"Das Zimmer war sauber, ruhig, und sehr schön, und ich habe sehr gut geschlafen. In der Dusche hat man reichlich Platz!",5.0,Das Personal was sehr aufmerksam und hilfsbereit. Der Roomservice war sehr freundlich und die Bestellungen kamen super schnell!,6.0,"Ich habe nur ein paar Kleinigkeiten in der Bar gegessen. Die kamen schnell und waren lecker.
Die Cocktails waren spitze! Auch hier waren alle sehr nett und aufmerksam.",6.0,,,,,Alleinreisend,1,1-3 Tage im Dezember 2016,Stadt,46-50,1
65,Hotel Roomers,Dirk,6.0,"sehr schönes Stadthotel mit toller Ausstattung und sehr gut ausgestatteten Zimmern
Der Service war sehr aufmerksam und aussergewöhnlich freundlich",,5.0,,6.0,,6.0,,6.0,,,,6.0,Paar,Keine Kinder,1-3 Tage im November 2016,Stadt,46-50,3
66,Hotel Roomers,Elly,6.0,"Wir waren begeistert! Nettes Personal, eine tolle Atmosphäre. Super Hotel!!! Kann ich nur empfehlen. Wir kommen wieder ;)",,,,,,,,,,,,6.0,Freunde,Keine Kinder,1-3 Tage im Oktober 2016,Stadt,19-25,1
67,Hotel Roomers,Lely,6.0,"Wir sind mehrmals im Jahr in diesem Hotel uns sehr zufrieden. Die Lage und der Service sind perfekt.
Das Frühstücksbuffet bietet eine große Auswahl.
Zum Geburtstag gab es sogar eine kleine Überraschung aufs Zimmer. Insgesamt Top.",,,,,,,,,,,,6.0,Freunde,Keine Kinder,1-3 Tage im Juli 2016,Stadt,26-30,6
68,Hotel Roomers,Eva,4.0,"Stylish hotel, aber nicht alles... Zimmer ist sehr klein und nicht alles funktioniert. Dusche, Lampe, Geldschrank nicht funktioniert. Lage nicht Zentral.",,,"Zimmer ist sehr klein und nicht alles funktioniert. Dusche, Lampe, Geldschrank nicht funktioniert.",4.0,,,,,,,,,Paar,Keine Kinder,3-5 Tage im Juli 2016,Stadt,26-30,51
69,Hotel Roomers,Caro,6.0,"Wir, das ist meine Freundin und ich, sind hoch begeistert von diesem Hotel. Der Empfang war sehr Freundlich und Hilfsbereit. Das zimmer war von der Größe her für zwei Personen absolut ausreichend. Tolles Design! Wenn ich mehr Sonnen geben könnte würde ich das Tun. Dieses Hotel ist absolut empfehlenswert.

Da das Frühstück leider 32€ pro Person kostet, haben wir dies nicht gebucht. Allerdings haben wir uns sagen lassen, dass man in diesen Hotel mehr als gut essen kann. Uns war es dennoch zu teuer.
Spa bereich kann kostenlos mit benutzt werden.
Kostenloser Parkplatz am Hotel vorhanden, allerdings wenig Parkplätze. Ansonsten ist gleich ein Parkhaus um die Ecke, haben dort 10€ bezahlt für 19 uhr bis 12 uhr am nächsten Tag!
Die Hoteleigene Bar ist auch sehr schön. Leider haben uns die Coktails nicht so gut geschmeckt, diese wurden uns aus welchen grund auch immer beim Checkout nicht berechnet. Falls der Kellner uns nichts berechnet hat weil er gemerkt hat das es uns nicht schmeckt, rechne ich das diesen Hotel sehr hoch an und bedanke mich vielmals (wir haben uns nicht getraut etwas zu sagen da es uns unhöflich erschien, Sie waren nämlich mit viel liebe zum Detail hergerichtet.)

Der Letzte negative Punkt wäre, die Privatsphäre auf dem Klo im Zimmer *lach* Es ist sehr hellhörig und lässt keine Privatsphäre zu. Noch dazu ist im Milchglas ein zeichen drin wo man genau auf die Kloschüssel sehen Kann :D... für mich und meine Freundin war es ok aber für manch andere vielleicht ein Grund zu beachten.

Vielen Dank für den tollen aufenthalt, wir kommen sicher wieder :)",,,,,,,,,,,,6.0,Freunde,Keine Kinder,1-3 Tage im Juli 2016,Arbeit,26-30,1
70,Hotel Roomers,TANJA,5.0,"Tolles Hotel, mit toller Lage, Personal / Gastronomie top. Schöner Innenhof. Frühstücksbuffet sehr gut. Hotelausstattung (für meinen Geschmack) zu düster, dennoch sehr hochwertig und geschmackvoll. Die Schildkrötensessel im Empfangsbereich ein echter Hingucker. :-)",,6.0,,5.5,,6.0,,5.5,,,,6.0,Alleinreisend,Keine Kinder,1-3 Tage im Juli 2016,Arbeit,41-45,1
71,Hotel Roomers,Andreas,6.0,"Eins der besten Hotels in Frankfurt, sehr sauber, sehr schön! Das Servicepersonal ist sehr nett und zuvorkommend. Die Bar hat eine sehr gute Auswahl und der Zimmerservice hat eine gute Karte!",Sehr nah am Main und in der Innenstadt.,5.0,,,,,,,,,,,Paar,Keine Kinder,1-3 Tage im Juli 2016,Wandern und Wellness,31-35,3
72,Hotel Roomers,David,6.0,Exklusives Designhotel mit tollem SPA-Bereich mit Blick über Frankfurt und trendigen Zimmern. Leckeres Frühstücksbüffet,,3.0,,6.0,,5.0,,6.0,,3.0,,6.0,Alleinreisend,Keine Kinder,1-3 Tage im Juni 2016,Arbeit,36-40,14
73,Hotel Roomers,Marcel,6.0,Wir sind haben auf unserem Weg in die Flitterwochen einen Zwischenstopp im Roomers eingelegt und waren begeistert von der Freundlichkeit vom Personal. Das Hotel hat uns zu unserer Hochzeit sogar noch eine Flasche Prosecco spendiert.,,,"Wir hatten am Abend ein 4-Gänge Menü gebucht. Fazit 1-A! Super lecker, eine tolle Auswahl der Speisen und ein ausgezeichnetes Preis-Leistungsverhältnis",6.0,,,,,,,,,Paar,Keine Kinder,1-3 Tage im Mai 2016,Sonstige,31-35,26
74,Hotel Roomers,Ingo,5.0,"Der Zustand des Hotels inkl. der gezielt umgesetzten Atmosphäre ist hervorragend. Einziger Minuspunkt, dass in der Bar geraucht werden darf!",,4.8,,5.5,,6.0,,5.8,,5.0,,5.3,Paar,Keine Kinder,1-3 Tage im Mai 2016,Arbeit,46-50,1
75,Hotel Roomers,Stephan,3.0,"Zu kleine Zimmer, zu laute Musik aus der schlechten Bar in der Nacht. Ich werde jedenfalls nicht mehr kommen","Teurer Cocktail. Ewig in der verrauchten Bar gewartet und dann ein so schlechter Drink, weil er eigentlich nur aus Alkohol bestand. Hatte einen Schluck und konnte das Zeug nicht weiter trinken. Ging gar nicht.",6.0,,,,,,,,,,,Paar,Keine Kinder,1-3 Tage im Mai 2016,Stadt,31-35,2
76,Hotel Roomers,Sonja,3.0,"Das Roomers ist ohne Zweifel ein sauberes, modernes Hotel mit hochwertigen Design-Elementen. Ich für meinen Teil hatte wohl in meiner Naivität nicht so ganz verstanden, dass der beschriebene ""Burlesque""-Stil des Hotels für unpraktische ""Design vor Funktion""-Entscheidungen und einer (wohl gewollten und für meinen Geschmack zu wenig subtilen) Anrüchigkeit steht. Um meinen Freund direkt beim Check-In zu zitieren: ""hier werden Pornos gedreht"".
1. Design: die Zimmer sind abends selbst bei voll aufgedrehtem Licht so dunkel, dass man in seinem Koffer nichts finden kann. Schminken ist (auch tagsüber) im Bad unmöglich, die Beleuchtung ist unglaublich schummerig, woran auch der (vermutlich nachträglich installierte) Kosmetikspiegel mit Funzel-Beleuchtung nichts ändern kann. Ich nehme an, dass zu helles Licht im Bad dazu führen würde, dass man aus dem Zimmer zu viel durch die Milchscheibe sehen kann. Der Wasserhahn ist so behämmert, dass wir bis zum Schluss das Bad versehentlich unter Wasser gesetzt haben wenn wir ihn benutzt haben und die Putzkolonne ist vom Hahn wohl auch überfordert (wie man an den Scheuermilchspuren sehen kann). Insgesamt hat mich die Größe des Zimmers am meisten geärgert. Für 130 EUR hätte ich kein Zimmer erwartet, das kleiner ist als die bei MotelOne.
2. ""Burlesque"" heißt nichts anderes als dass der Eingangsbereich so düster und mit schweren Vorhängen und Türen verhangen ist, dass man das Gefühl hat in einem Edel-Swingerclub angekommen zu sein. Es heißt ausserdem, dass der Playboy auf dem Zimmer ausliegt und dass sich in der hauseigenen Bar ganz offensichtlich viele Paare gerade eben erst getroffen haben und die 'Beziehung' vermutlich nur wenige Stunden dauern wird. Es heißt, dass das Motto auf der Zimmerkarte ""I barely slept, but I will not forget the night"" nicht der einzige Hinweis darauf bleibt, dass wir hier eben nunmal doch in Hauptbahnhofnähe sind und ich dieses Hotel als Not-Unterkunft im Kopf behalten werde, weil es sauber ist, aber für meine Zwecke überteuert und zu ""burlesque"".","Zentrale Lage, trotzdem relativ ruhig und ordentlich. Die Straße selbst ist grässlich (viel Leerstand), aber eine Straße weiter schon wieder alles i.O.",5.0,Sauber aber zu klein und zu dunkel.,2.0,,,,,,,,,Paar,Keine Kinder,1-3 Tage im Mai 2016,Stadt,36-40,14
77,Hotel Roomers,Bernd,5.0,Schönes Hotel mit sehr zentrale Lage für das berühmte Frankfurter Bahnhofsviertel. Der Hbf und das Bahnhofsviertel sind innerhalb weniger Minuten zu Fuß zu erreichen.,,,siehe Bilder,5.0,,,,,,,,,Freunde,Keine Kinder,1-3 Tage im April 2016,Arbeit,56-60,42
78,Hotel Roomers,Stefan,6.0,"Ein modernes perfektes Hotel. Nähe zum Hbf. Frankfurt (5 Min. Fußweg) aber weit genug entfernt vom ""Bahnhofsviertel"". Sehr zuvorkommende Mitarbeiter. Gutes Frühstücksbüffet. Elegante Zimmer mit Parkett und Designermöbeln und -bad. Sehr schöner Innenhof und tolle Smoker-Bar. Jederzeit gern wieder.",,5.0,,5.0,,6.0,,6.0,,,,6.0,Alleinreisend,Keine Kinder,1-3 Tage im April 2016,Arbeit,51-55,1
79,Hotel Roomers,Jonas,6.0,"Das Roomers Hotel ist berühmt berüchtigt und erfüllt immer alle Erwartungen. Schöne Zimmer, fantastisches Frühstück, unglaublich guter und herzlicher Service und eine Bar an der man nicht vorbeilaufen kann ohne einen Drink zu nehmen. Für jeden Frankfurtaufenthalt die perfekte Adresse.",,6.0,,6.0,,6.0,,6.0,,5.0,,5.8,Paar,Keine Kinder,1-3 Tage im März 2016,Stadt,26-30,1
80,Hotel Roomers,Lena,6.0,"Ich war nun schon zum 2. mal Gast im Roomers...bin ein richtiger Fan. Der Check-In und Check-Out klappt immer reibungslos und super schnell. Die Damen an der Rezeption sind super lieb und helfen einem immer weiter. Die Zimmer sind edel und man fühlt sich sofort wohl. Die Lage ist gleich am Hbf, das Viertel ist eher gewöhnungsbedürftig als junge Frau aber man ist zu Fuß schnell in der Innenstadt was super für einen Städtetrip ist. Die Zimmer sind ein wenig hellhörig, habe leider das ein oder andere mal mitbekommen was meine Zimmer Nachbarn alles so getan haben...aber da kann das Hotel eher wenig dafür :-)
An und für sich komme ich sehr gerne wieder und freue mich schon darauf.
Liebe Grüße aus München",,4.0,,4.8,,6.0,,5.8,,4.0,,4.3,Alleinreisend,Keine Kinder,1-3 Tage im März 2016,Arbeit,19-25,1
81,Hotel Roomers,Ana Stojanovic,5.0,"Haben ein kleines Zimmer gebucht, da kurzer Aufenthalt.
Zimmer superschön, kein Beschwerdeanlass, alles wunschlos sauber
Einziges Minus: Parkplatz/Nacht 25€ und man muss eine Kreditkarte besitzen als Zahlungsart und als Aufenthaltsgarantie.

Service in jeder Hinsicht toll und ist aufjedenfall für ein Kurztrip und für den Preis sehr empfehlenswert.",,4.0,,4.3,,4.7,,6.0,,4.0,,5.0,Paar,Keine Kinder,1-3 Tage im März 2016,Stadt,19-25,1
82,Hotel Roomers,Michael,6.0,"Luxus-Designerhotel im Zentrums Frankfurt, Geschäftsleute als Clientel, schnelles WLAN natürlich frei mit Passwort . Wer edles, durchdachtes Design mag, ist hier richtig. Ich bin ins Roomers durch ein anderes Hotel einquartiert worden, das einen Wasserschaden hatte. Persönlich wäre mir der zugegeben außergewöhnliche Aufenthalt nicht den Preis wert gewesen.",10 Gehminuten vom Hauptbahnhof Frankfurts entfernt.,5.0,"Interieur in edlem, durchdachten schwarzem Design. Überall glatte Oberflächen, Armaturen außergewöhnlich. Alle Lichtschalter multifunktionell, sinnvoll platziert. Auswahl an wertvollen Zeitschriften. Schloss öffnet berührungslos.Bett exzellent vorbereitet und ideal in Härte und Kissenbestand. Schwere Vorhänge ideal zur vollständigen Abdunklung. Einzige zwei Mängelchen: Beim Duschen gibt es eine Überschwemmung, weil Strahl direkt gegen die Glastür gerichtet ist; Fenster dichten Lärm der morgens vielbefahrenen Straße nicht vollständig ab.",6.0,"zuvorkommender, schneller, professioneller Service.",6.0,"Exklusives Frühstücksbüffett (Auswahl, Qualität), einmalig ist der Erdbeer-Smoothie. Eierspeisen werden nach Wunsch zubereitet. Die sehr netten Bedienungen haben die Bestellung leider nicht weitergegeben, lag wohl an deren Jugend.",6.0,,,,,Alleinreisend,Keine Kinder,1-3 Tage im Februar 2016,Arbeit,51-55,183
